Pai;Pwh;Pwi;Pwb;wiv;wro;wpc;wpg;wpo;wrg;wrh;wtg;wto;ro_w;ro_a;ro_r;Prh;Pm;x1;x2;x3;x4;x5;estado;GOR;u1;w_inj
12323203,841437731;9973449,141692443;1.04667e+07;1.33331e+07;1.59991;15.168;17,830353110172602;2,661542083050037;15,16881102712069;1.06176;17,83050304938542;2,6615419399691667;15,168961109395784;551,2259707902781;137,88122965950183;151,48698882289136;2020987,072319844;2764030,752496126;2940,114775346378;1419,2370674836066;8088,596087375498;130,0096764425413;740,9658650071411;1;0,07;0,5;1,6
12833030,929936348;10074365,656967368;1.05768e+07;1.33696e+07;1.79991;14.9128;17,757190395049196;2,843696688502188;14,913493706545086;1.0439;17,75730711304342;2,8436965625275286;14,913610550494035;535,5989007195728;143,58555677933236;141,29426460601294;2022316,6847420305;2715365,052634524;3061,751175673237;1479,4509770833208;7758,838319530964;130,09521013207848;682,2771894727152;1;0,07;0,5;1,8
13359085,415585943;10172346,07271155;1.06832e+07;1.34068e+07;1.99991;14.6524;17,67841465382624;3,025477359035032;14,652937294789242;1.02566;17,678508224105336;3,0254772457623673;14,653030978319729;520,8919955449643;149,47144816622682;132,30089111478637;2023622,6415707665;2672558,5124887936;3187,259167409513;1537,6240240564775;7446,992898551118;130,17922206222752;630,4857113974828;1;0,07;0,5;2,0
8892488,485006308;8182994,996365331;8.85232e+06;1.23955e+07;0.199915;21.7312;23,4762288162255;1,7181713758764774;21,758057440347017;1.52119;23,48763140775355;1,7181664507218553;21,76946495701846;677,3341054228047;99,49581803741242;308,6381528221637;2017874,2914348752;3531744,4310275884;2121,6022327286505;855,0528733735345;10827,959186495389;129,80943189806393;1644,7078672780137;1;0,07;0,6;0,2
9118020,218553526;8262171,36571732;8.96126e+06;1.24007e+07;0.399912;21.6948;23,622099750096712;1,9174514235986027;21,704648326496017;1.51864;23,6257637596408;1,9174495497500343;21,70831420987601;654,1476294124367;102,0192359041335;278,4864630721482;2020043,226053747;3386019,3274226338;2175,410413672795;915,8693476023387;10367,210276137597;129,94895900928927;1471,21098116386;1;0,07;0,6;0,4
9410255,69035799;8343160,048877594;9.06844e+06;1.24148e+07;0.599911;21.5965;23,711905987234168;2,111186779511051;21,600719207720946;1.51176;23,713298395191874;2,1111859329875022;21,602112462188146;633,364075861423;105,28898512852213;254,12973935009396;2022127,3008903828;3268633,672402594;2245,1330150018;972,6699548311319;9951,924093120686;130,08302710843947;1331,0377532886932;1;0,07;0,6;0,6000000000000001
9759372,91064064;8424530,96849125;9.1734e+06;1.24345e+07;0.79991;21.4583;23,762125680493664;2,301743082809135;21,460382597682287;1.50208;23,76275130752668;2,3017426273526307;21,46100868015637;614,3765470937711;109,19516993624362;233,8106631407655;2024150,6671303269;3170991,9698357815;2328,42667068486;1026,4979064356;9570,589338295209;130,2131898362386;1214,0829144570746;1;0,07;0,6;0,8
10155819,178549618;8505536,720540203;9.27594e+06;1.24583e+07;0.999909;21.2917;23,78313655205205;2,4901769942358114;21,292959557813926;1.49042;23,78347585116299;2,4901766994975483;21,293299151646337;596,8482024321444;113,63090755906887;216,51746276463348;2026125,085539994;3088143,2404005216;2423,012262622461;1077,895995293466;9216,85321502891;130,3402037603348;1114,5285194883336;1;0,07;0,6;1,0
10591007,156691115;8585749,75824115;9.376e+06;1.24851e+07;1.19991;21.1041;23,782012751938034;2,677085164554632;21,104927587381024;1.47729;23,782227874560828;2,677084944886354;21,105142929653958;580,5523299915026;118,50011643780323;201,58221720979648;2028057,7508525415;3016818,5262665935;2526,8409926386366;1127,2151915989862;8886,454308243932;130,46453171641002;1028,533888842326;1;0,07;0,6;1,2
11057620,66132635;8664919,739916505;9.47362e+06;1.25142e+07;1.39991;20.9003;23,76380694533263;2,86284440043926;20,900962544890934;1.46302;23,7639592442798;2,862844220812099;20,90111502344578;565,3222026680988;123,72093763192298;188,53357668143823;2029953,5907027319;2954710,784325186;2638,167339017904;1174,7072580330662;8576,265059181502;130,58649069817986;953,3886764598541;1;0,07;0,6;1,4000000000000001
11549638,080450827;8742902,591455242;9.56884e+06;1.25451e+07;1.59991;20.684;23,73223842855701;3,0477160424196588;20,684522386134855;1.44788;23,732353902623164;3,047715887488603;20,684638015111243;551,027961193991;129,2259968385767;177,02405616135525;2031816,275932915;2900119,2714043623;2755,554643675756;1220,566135611214;8283,851646416564;130,7063168501663;887,0947785628314;1;0,07;0,6;1,6
12062199,948497945;8819620,346638748;9.66175e+06;1.25775e+07;1.79991;20.4578;23,6901118160234;3,231889829868422;20,458221986152424;1.43204;23,69020363487568;3,2318896914223125;20,458313943428664;537,5651126915453;134,96092271923655;166,7898840383457;2033648,6682929073;2851753,049500993;2877,843517649998;1264,9471887459777;8007,256357862369;130,82419426813757;828,1354542629182;1;0,07;0,6;1,8
12591427,25298342;8895037,759694485;9.75244e+06;1.26109e+07;1.99991;20.2237;23,639582320853403;3,415509774064865;20,224072546785923;1.41566;23,639657836431685;3,415509647337194;20,224148189068405;524,8474531866738;140,88231397842122;157,62615549660566;2035453,0896768335;2808609,382387684;3004,108492039397;1307,9788116809914;7744,863908151956;130,94027231905798;775,3324524678653;1;0,07;0,6;2,0
8167137,132209231;7074326,793397647;8.1234e+06;1.16163e+07;0.199921;27.1861;29,290469186503078;2,102789983505955;27,18767920299447;1.90303;29,291094441092213;2,1027894113716665;27,18830502970442;641,2398116217728;91,38004410835147;315,9428004406604;2027155,8083412673;3576855,2445027065;1948,545269854671;794,0391761529843;10266,399671480183;130,40650994295754;1686,108913719293;1;0,07;0,7000000000000001;0,2
8378750,421870673;7114523,675435067;8.20814e+06;1.16182e+07;0.39993;27.1728;29,482900911320083;2,301233426044061;27,18166748527327;1.90209;29,486191911481573;2,301231113056846;27,184960798407104;621,3112676492146;93,7477320056092;291,011099696016;2029876,369470062;3457285,8134790207;1999,0327378539564;836,4723151054123;9880,228608063297;130,58152307240363;1542,5889062503281;1;0,07;0,7000000000000001;0,4
8664131,573646544;7158587,901090359;8.29287e+06;1.16263e+07;0.599918;27.1156;29,617464287900678;2,4976217441167146;27,119842543781115;1.89809;29,61891351419222;2,497620605980813;27,121292908192306;602,9259252407312;96,94078996641228;269,6876291668528;2032529,4875583053;3355347,3086217185;2067,120010590631;876,9899828063701;9522,590961664306;130,75219760513104;1419,8187831838545;1;0,07;0,7000000000000001;0,6000000000000001
9011794,57472656;7205611,917507418;8.37721e+06;1.16403e+07;0.799912;27.0177;29,710159595877595;2,6910079905489273;27,019151605325728;1.89124;29,710622592228034;2,691007541710787;27,019615050496697;586,0366576397918;100,83070388107431;251,40082001949054;2035112,1008574823;3268233,123053083;2150,066713369294;915,5596963044743;9192,706348348838;130,91833657949707;1314,5125023248804;1;0,07;0,7000000000000001;0,8
9410334,39711278;7254603,939655072;8.46075e+06;1.16588e+07;0.99991;26.8882;29,771035536983813;2,88200642664673;26,889029110334054;1.88218;29,77126668099601;2,8820061507281896;26,889260530245835;570,4168392579512;105,28986575861416;235,51044822849258;2037634,3523804543;3192813,10094121;2245,151793145508;952,4566594263808;8886,39060789533;131,0805924934015;1222,9884384956956;1;0,07;0,7000000000000001;1,0
9849676,427606504;7304836,835140806;8.54323e+06;1.16807e+07;1.19991;26.7349;29,806778257381076;3,0712955337561247;26,73548272362184;1.87145;29,806929781547332;3,0712953205701163;26,735634460953815;555,8655753503818;110,2055532847656;221,528610283225;2040105,5674870259;3126703,4009262444;2349,971612074558;987,9346814967589;8599,92479360039;131,23956524529373;1142,4407870231598;1;0,07;0,7000000000000001;1,2
10321477,380727064;7355833,616601717;8.6245e+06;1.17053e+07;1.39991;26.5628;29,82246847183156;3,259254964277237;26,563213507551136;1.85939;29,822581048617305;3,259254782966291;26,56332626562621;542,2427520259952;115,48441553583409;209,11117714073973;2042531,7456753044;3068222,069550633;2462,535598773201;1022,1635362895964;8330,722374189949;131,39564078163448;1070,8905895313299;1;0,07;0,7000000000000001;1,4000000000000001
10819052,830626061;7407259,029083484;8.7045e+06;1.17321e+07;1.59991;26.3755;29,821986642949334;3,44614978421098;26,375836858735084;1.84628;29,822075800364637;3,446149622741284;26,375926177597158;529,438843004137;121,0516621515039;197,99810257625128;2044917,4104938805;3016098,103630393;2581,248958620293;1055,2740538866042;8076,763353146537;131,5491101013602;1006,8424173649305;1;0,07;0,7000000000000001;1,6
11337143,674989412;7458870,82709868;8.78318e+06;1.17606e+07;1.79991;26.1758;29,8083402225592;3,632180108702501;26,17616011385336;1.83231;29,808413652895197;3,6321799609521994;26,176233691915417;517,3646781717418;126,84845035815052;187,98678974852183;2047266,1683137815;2969341,372030281;2704,856955865484;1087,3722294004513;7836,403682721455;131,70020520156623;949,1312065180961;1;0,07;0,7000000000000001;1,8
11871645,837652633;7510491,617295874;8.86053e+06;1.17906e+07;1.99991;25.9661;29,7838972025688;3,8175020558515884;25,966395146713793;1.81763;29,783959401117453;3,817501918041054;25,966457483047446;505,94611570816267;132,8288606793572;178,91624087342137;2049580,978969651;2927165,140453783;2832,380425096468;1118,5461374563158;7608,276451482359;131,8491164877972;896,8311086572027;1;0,07;0,7000000000000001;2,0
7544202,005143752;5991032,97855169;7.49685e+06;1.09266e+07;0.199921;32.0141;34,45573000857782;2,4408476302887703;32,0148823782857;2.24099;34,45599466576532;2,4408471807688423;32,015147484977845;597,290864409972;84,41017958098962;321,71841492214367;2036902,3193370686;3614931,1445301836;1799,9231424652885;729,822027455784;9572,562447625889;131,03350096054643;1718,6888600717232;1;0,07;0,8;0,2
7749792,2674707;5993727,583615711;7.56527e+06;1.09215e+07;0.399996;32.0494;34,66818480184693;2,645120325974627;32,02306447586882;2.24346;34,6587894372629;2,645127656838747;32,01366178040399;577,8340526788685;86,71047733962442;299,09757673139296;2040161,8661837338;3507235,4800512167;1848,9736147054907;760,447686220616;9206,335548230798;131,24318692869952;1588,4205007856308;1;0,07;0,8;0,4
8036906,574343454;6005372,400853751;7.63645e+06;1.0929e+07;0.600083;31.9968;34,83468173723357;2,8399997548771974;31,99468198235277;2.23978;34,83397999938763;2,8400004403547436;31,99397955901128;560,7987383154997;89,92292713708166;280,40937655646974;2043272,6671803494;3418680,6591898333;1917,474389886325;788,6156012207858;8884,333642652724;131,44330410737246;1480,772441096834;1;0,07;0,8;0,6000000000000001
8389463,959470209;6021080,912201537;7.70776e+06;1.09413e+07;0.79994;31.9109;34,955624157582236;3,032963362876036;31,922660794702477;2.23376;34,95934397988937;3,032960397431125;31,9263835824352;544,9754652954764;93,86760308436716;263,9061601166962;2046310,2388729313;3340769,954245326;2001,5888126051266;815,6032261036501;8584,417948683282;131,63871046020492;1385,6916720736926;1;0,07;0,8;0,8
8794557,449349148;6039295,525905782;7.77848e+06;1.0956e+07;0.99991;31.8081;35,03507033154857;3,226434775511679;31,80863555603305;2.22657;35,03523058459696;3,2264345296608625;31,80879605491162;529,9713343534461;98,40009229985436;248,98262118696616;2049299,3196177394;3270559,0765398084;2098,2374901985945;841,8295319807905;8299,392563680824;131,83099740049053;1299,696389769472;1;0,07;0,8;1,0
9241661,969694696;6060749,679170523;7.84926e+06;1.09753e+07;1.19991;31.6726;35,08995216357207;3,4169574196826957;31,67299474388543;2.21708;35,09006632546133;3,4169572161279245;31,67310910930752;516,1270555921277;103,40263237342452;235,80315883463908;2052217,8227302185;3208832,316814123;2204,909312178189;866,8926032146481;8035,536148905367;132,01874409642284;1223,733228646666;1;0,07;0,8;1,2
9721306,40938082;6084360,779843172;7.91956e+06;1.09977e+07;1.39991;31.5161;35,12238736916092;3,6060043296045254;31,51638303955235;2.20612;35,12247641170587;3,6060041504056026;31,516472261272988;503,17142811187233;108,76925342377872;223,95942446146339;2055080,8858460474;3153601,8628295255;2319,344626417816;891,0664020034601;7787,896927538271;132,2029243489448;1155,4534116756452;1;0,07;0,8;1,4000000000000001
10226355,148682943;6109667,016766992;7.98924e+06;1.10225e+07;1.59991;31.3423;35,136415629807615;3,7938436272627416;31,342572002540724;2.19396;35,13648873171529;3,7938434638498224;31,342645267836808;491,0023024763845;114,42011679575337;213,24726005076843;2057893,9602834773;3103871,7708324967;2439,8409908209705;914,4445594220168;7554,619341729468;132,38388884022146;1093,682780175995;1;0,07;0,8;1,6
10751330,33939536;6136313,241887691;8.0582e+06;1.10494e+07;1.79991;31.1543;35,13522374697838;3,9806856175528025;31,154538129421333;2.1808;35,13528564253246;3,9806854654925683;31,15460017700986;479,53539072446324;120,29393222293652;203,50439792258643;2060661,5046055147;3058850,5764158014;2565,091480447196;937,1038059677262;7334,172818248216;132,56192438868018;1037,488088125875;1;0,07;0,8;1,8
11292046,875307838;6164021,995161056;8.12638e+06;1.10779e+07;1.99991;30.9544;35,12136286518551;4,166697749550207;30,954665115630956;2.16681;35,121416447874026;4,166697605999976;30,954718841842663;468,7000914499788;126,34387360410095;194,5997566985548;2063387,2269026407;3017899,033509052;2694,097597441274;959,1080966528482;7125,2756321919505;132,7372695350075;986,1154436485566;1;0,07;0,8;2,0
7104591,154037842;5090313,501344604;7.05431e+06;1.04177e+07;0.199929;35.576;38,268355766872176;2,6901446436513297;35,57821112321683;2.49032;38,26911706186109;2,6901437220650912;35,57897333977555;552,6082928826914;79,49148428859142;325,49657414885684;2044993,5709622758;3641554,267162419;1695,0391873372453;670,0467546445326;8861,629412912429;131,55400948839213;1739,890905432759;1;0,07;0,9;0,2
7311116,848643229;5061762,968033586;7.11555e+06;1.04128e+07;0.399972;35.6103;38,47861003768432;2,8937639122749657;35,584846125405164;2.49272;38,46989686198624;2,893770435430477;35,576126426533804;533,0080892792321;81,8022483638168;304,711549520895;2048568,3252537947;3543178,475653785;1744,3128384113422;691,4000425705738;8502,201586524807;131,78397268566704;1620,1572923177396;1;0,07;0,9;0,4
7603632,256879127;5043807,202533268;7.18036e+06;1.04205e+07;0.600084;35.5567;38,64434245642443;3,0891262417965373;35,55521621462355;2.48897;38,6438492591036;3,0891267544203416;35,55472250465986;515,7205205795766;85,07512972655917;287,2118689647009;2051994,6160631634;3460768,8333350215;1814,1022279919093;711,0760121286216;8184,340611978987;132,00438525812984;1519,322339407114;1;0,07;0,9;0,6000000000000001
7963842,883943877;5030702,2712014355;7.24543e+06;1.04322e+07;0.800089;35.4743;38,75695513610132;3,283319692804721;35,473635443292096;2.4832;38,75676275872393;3,2833199748523034;35,47344278384679;499,532042397799;89,10543587382107;271,45530377127164;2055334,5850557287;3386822,850053816;1900,0425889967873;729,9258655757707;7886,263440263885;132,219244766139;1428,5149939874664;1;0,07;0,9;0,8
8378003,4282263825;5022407,36170915;7.31102e+06;1.04489e+07;1.00009;35.3576;38,832305211678126;3,47514486268477;35,35716034898871;2.47503;38,83217995374993;3,475145083829411;35,35703486989427;484,5270422957582;93,7393740815216;257,3771124141067;2058588,667260134;3321023,4036513274;1998,8545173944942;747,9105207658432;7609,464714223136;132,42857919499636;1347,362996197107;1;0,07;0,9;1,0
8833481,577681413;5018060,153771006;7.37674e+06;1.04696e+07;1.19991;35.2127;38,87784426018834;3,6647805152573447;35,2130637449262;2.46489;38,877938977565826;3,6647803244324133;35,213158653105786;470,57798820672446;98,83560458602058;244,7234675880926;2061763,35085638;3262131,9593759747;2107,5241502506137;765,1195232261375;7351,655148700663;132,6328059279668;1274,4065467202106;1;0,07;0,9;1,2
9321436,12307296;5016892,913967209;7.4424e+06;1.04935e+07;1.39991;35.0452;38,89857371555034;3,8530579079194918;35,04551580762592;2.45317;38,89865015978093;3,85305773614752;35,045592423604404;457,5187424869164;104,29520531990573;233,24047220016692;2064873,1744529516;3208917,6905947705;2223,9421197220768;781,6865323471202;7109,835455541171;132,83286023069897;1208,184927112251;1;0,07;0,9;1,4000000000000001
9834125,26888809;5018399,665942016;7.50779e+06;1.05202e+07;1.59991;34.8588;38,899006773756625;4,040005966219256;34,8590008075323;2.44011;38,89907086396052;4,040005807899572;34,85906505603058;445,270052668461;110,03155527951351;222,77823112491268;2067921,255431416;3160648,4790991126;2346,261360088948;797,6619246385941;6882,588270317785;133,02894264369826;1147,8361137214763;1;0,07;0,9;1,6
10365997,37000701;5022146,5372445;7.57276e+06;1.05491e+07;1.79991;34.6565;38,882549891404516;4,225847965487348;34,65670192591197;2.42595;38,88260510952957;4,225847816956148;34,656757292541705;433,7466100734955;115,9825385033132;213,19885646290078;2070912,9966823577;3116653,387632886;2473,15733967471;813,105886187741;6668,381958356427;133,221400733788;1092,5669715027598;1;0,07;0,9;1,8
10912879,827851491;5027785,22698657;7.63722e+06;1.05799e+07;1.99991;34.441;38,85196130523305;4,410764733184648;34,44119657204307;2.41087;38,85200981832353;4,410764592065125;34,44124522622535;422,8764199386257;122,10146883482756;204,3897376597803;2073852,957795549;3076384,6210167715;2603,634544740459;828,068560662321;6465,924572745933;133,41052781842635;1041,729751939284;1;0,07;0,9;2,0
6849327,312270353;4456843,828664983;6.79717e+06;1.01054e+07;0.199936;37.7623;40,60851862655657;2,843201550001061;37,765317076550936;2.64336;40,60952416157735;2,8432004532325816;37,766323708323206;515,7590405799101;76,635401337812;327,66177438291663;2050330,358362233;3657511,3617104394;1634,137411918369;622,8582634699627;8273,222773701804;131,8973239076747;1751,9964254702227;1;0,07;1,0;0,2
7060456,7573957285;4404234,460602149;6.85792e+06;1.01044e+07;0.399996;37.7695;40,79602188388674;3,044336347444443;37,75168553643752;2.64387;40,79014178713113;3,04434004983302;37,74580173727507;495,4450516471147;78,99767562019689;307,92928629465746;2054033,0439834208;3564426,193258716;1684,5094425291504;637,708481398267;7907,986275523006;132,1355169006791;1638,306149031859;1;0,07;1,0;0,4
7359506,002483096;4362421,242710222;6.92219e+06;1.01149e+07;0.600086;37.6959;40,93367085807991;3,2388322332560384;37,6948386248189;2.63871;40,933337857109684;3,2388326001521675;37,69450525693305;477,26504688050557;82,34366244082725;290,9567395926533;2057587,1915003613;3484729,999202326;1755,8576986604853;651,3572779556642;7580,7592710527115;132,36415446844745;1540,4937310455555;1;0,07;1,0;0,6000000000000001
7727651,350887029;4326788,118722476;6.98728e+06;1.01306e+07;0.800089;37.5856;41,01618089079092;3,431100693557303;37,58508019722845;2.63099;41,01602237076099;3,431100937778191;37,58492143295692;460,34999080535516;86,46274819031996;275,6672909221649;2061026,9751442426;3413175,0371174617;1843,6911543303352;664,2296590238202;7276,127177108464;132,58543503213755;1452,3656544083437;1;0,07;1,0;0,8
8150030,728420434;4296852,154670977;7.0532e+06;1.01517e+07;1.00009;37.4382;41,05863843219771;3,6207813434836;37,43785708870876;2.62068;41,05852889736608;3,620781543510798;37,43774735382802;444,67795344023426;91,18864485700418;261,92002280819145;2064363,265440397;3349080,977314576;1944,4639618458427;676,3869731690079;6993,650385361995;132,8000578903746;1373,1110137765627;1;0,07;1,0;1,0
8613890,586153094;4271644,7463843655;7.11956e+06;1.01771e+07;1.20009;37.2605;41,068509955510905;3,8083363704415105;37,26017358506385;2.60823;41,06842559903657;3,80833654544499;37,26008905356295;430,0959005621655;96,37865618821323;249,4722895212213;2067607,331636732;3291268,9117383226;2055,133333135797;687,9288743825507;6730,589627696096;133,00874799152385;1301,3339908193461;1;0,07;1,0;1,2
9108877,47271619;4250444,135772108;7.18599e+06;1.02061e+07;1.39991;37.0576;41,05180201640749;3,9939308301308505;37,05787118627093;2.59403;41,05187180587341;3,9939306710910074;37,05794113475242;416,49445143395235;101,91694001949695;238,14686076448527;2070765,41648947;3238875,7685392704;2173,229104131099;698,923132278172;6484,990478470788;133,21190693078972;1236,0151970642048;1;0,07;1,0;1,4000000000000001
9628427,668933658;4232567,413151535;7.25239e+06;1.0238e+07;1.59991;36.8341;41,01258229951396;4,178283701338047;36,834298598170015;2.57839;41,012641696298395;4,1782835538927205;36,834358142374356;403,73293750496157;107,73005654715007;227,76076218693265;2073851,0339866371;3191017,572513542;2297,185278847339;709,4582978919132;6254,338062092716;133,41040406020068;1176,1017508000552;1;0,07;1,0;1,6
10166566,345770074;4217577,508315893;7.31854e+06;1.02724e+07;1.79991;36.5932;40,95479539837529;4,361421315840814;36,59337408252841;2.56152;40,954847091037;4,361421177293128;36,59342591371123;391,7423014895402;113,75115491120062;218,2064563469149;2076867,5468329669;3147170,2152145845;2425,5763608508564;719,5742814855324;6037,401332205476;133,60445570185018;1120,9751484037379;1;0,07;1,0;1,8
10719161,28470198;4205081,141303029;7.3843e+06;1.03089e+07;1.99991;36.3377;40,881454706591036;4,543540740296715;36,33791396628809;2.54364;40,881500537984266;4,543540608507473;36,33795992944283;380,4477514965115;119,93400075745252;209,3822021085301;2079820,3987448234;3106840,1000871635;2557,4164704230257;729,3147351601187;5832,846587145137;133,79441204887547;1070,0500782829977;1;0,07;1,0;2,0
11671770,246437686;11600047,978059772;11641606.54665676;14935167.449310564;0.19847006995971064;3.9538278548260504;4,494060955229984;0,509101475697858;3,9849594795317365;0.3163062283860841;4,502488475244851;0,5091011352591331;3,9933873399817625;669,0919423253995;130,5925029390943;198,05995496255895;2001023,7804969873;2972507,859588339;2784,693379866711;1307,2909283155275;10233,55600197339;128,72544204729678;1010,02170616288;1;0,08;0,1;0,2
12164184,555573694;12003387,032361712;1.20467e+07;1.49715e+07;0.399902;3.6997;4,3971670497830475;0,6955000743591685;3,701666975423449;0.295976;4,397510927927416;0,6955000504130022;3,702010877509012;593,7406135302747;136,10200284830668;141,58516700513255;2001365,8282693229;2695841,072429498;2902,1753759864678;1619,8427401576312;8621,305155352764;128,7474459090821;685,2974991502815;1;0,08;0,1;0,4
12629840,523118287;12330786,72481793;1.23752e+07;1.50132e+07;0.599902;3.40739;4,281442760407325;0,8721062703197302;3,4093364900871306;0.272592;4,281698385147766;0,8721062449156277;3,409592140225365;535,1717730713378;141,3121104006494;109,95629134700732;2001667,2935069737;2541002,9025640446;3013,2732696853795;1880,2878811356563;7350,634094941419;128,76683910488353;503,4276558541906;1;0,08;0,1;0,6000000000000001
13096054,718683897;12614280,631438112;1.26594e+07;1.50559e+07;0.799903;3.10896;4,15909724129654;1,048225735048212;3,110871506247831;0.248717;4,159299191497123;1,048225708604227;3,1110734828847564;485,8371736422798;146,52846382597764;88,87903374343261;2001946,4399010376;2437898,1004125746;3124,504347455067;2112,0216516012733;6267,951412433787;128,78479653413652;382,2258528934206;1;0,08;0,1;0,8
13567960,937632056;12863815,709831785;1.29094e+07;1.50985e+07;0.999903;2.81018;4,036386139653307;1,2243218075203182;2,8120643321324605;0.224815;4,036552019454456;1,2243217804317623;2,8122302390131884;443,5165742604895;151,8085038699267;73,85931296210423;2002206,0525006673;2364485,9825797887;3237,0934488575685;2320,4093893329787;5329,595895138253;128,80149735847158;295,85315845147574;1;0,08;0,1;1,0
14047920,36438553;13086168,667890435;1.31319e+07;1.51409e+07;1.1999;2.51367;3,916107441054079;1,4006023004012376;2,5155051406522824;0.201093;3,9162471550854376;1,4006022730737195;2,5156448820008452;406,74287830315427;157,178649231388;62,646680792673834;2002448,1730852544;2309730,1423733197;3351,6039138569067;2509,181492079512;4506,531897275469;128,81707292513076;231,37047286612417;1;0,08;0,1;1,2
14536826,854003215;13286242,620275462;1.33319e+07;1.51828e+07;1.3999;2.22064;3,799590200297831;1,577166032011145;2,2224241682860972;0.177651;3,799709770862398;1,5771660048535985;2,2225437659965572;374,4778636630896;162,64890102989528;53,98397911193341;2002674,45908588;2267465,876629913;3468,249001642778;2681,1350346069194;3778,0545474662445;128,83162985630946;181,54964976365673;1;0,08;0,1;1,4000000000000001
15034777,615877759;13467741,018873336;1.35131e+07;1.5224e+07;1.5999;1.93169;3,687462800806747;1,7540596825401304;1,9334031182659985;0.154535;3,6875661116698337;1,754059655952833;1,9335064557033872;345,95196942286594;168,22034691690396;47,112187963798675;2002886,3324790571;2233971,61444149;3587,0519047854987;2838,4706425961485;3128,6894317955057;128,8452596274599;142,02660692355133;1;0,08;0,1;1,6
15541445,99973479;13633558,572467951;1.36784e+07;1.52647e+07;1.7999;1.64706;3,579993337778417;1,9313041879190074;1,6486891498587626;0.131765;3,5800828213836158;1,9313041623329008;1,6487786590357276;320,5751748326809;173,8893320846158;41,54543431053852;2003085,054524202;2206865,4098173934;3707,934689875023;2982,979251923618;2546,4686286417987;128,85804337513704;110,0077326532497;1;0,08;0,1;1,8
16056292,956911866;13786026,090672864;1.383e+07;1.53047e+07;1.9999;1.36682;3,4772601345197636;2,108904620447639;1,368355514071448;0.109346;3,4773375587261466;2,10890459623286;1,3684329624769223;297,8840178910738;179,64982525306655;36,958241929929734;2003271,7672340185;2184551,943900324;3830,768748721675;3116,1534871468693;2021,9054790279263;128,87005456477968;83,62162558593617;1;0,08;0,1;2,0
11317001,010931695;11212781,146334505;1.12854e+07;1.46634e+07;0.199903;5.85641;6,526551758645082;0,6680487728098049;5,858502985834725;0.468513;6,5271789301593675;0,6680487267921371;5,859130203362042;684,1886859772173;126,62307915398709;218,85244574565567;2001946,7027037856;3075417,9490862265;2700,051245842917;1207,9588870879313;10593,28455466683;128,78481344018243;1129,5089114008622;1;0,08;0,2;0,2
11710421,368660374;11512302,2433707;1.15884e+07;1.46984e+07;0.399903;5.61145;6,461923264942106;0,8484520642179323;5,613471200723578;0.448916;6,4623636495287125;0,8484520163616487;5,613911633160477;629,2967340088816;131,02496062853572;170,65016166603345;2002447,2372912532;2839486,2802631473;2793,9149051285526;1425,190349722838;9429,248063757881;128,81701272569802;852,3373300365058;1;0,08;0,2;0,4
12120706,186657451;11776716,220916126;1.18553e+07;1.47375e+07;0.599903;5.33775;6,366256049242883;1,0265563491953695;5,3396997000468795;0.42702;6,366589722819757;1,0265562999450708;5,340033422866719;582,6356897862498;135,61553430920787;138,98515854933714;2002916,3879886013;2684638,5906731;2891,802148658298;1620,4948559893899;8429,109520618498;128,84719309211422;670,2489844845996;1;0,08;0,2;0,6000000000000001
12550117,361682229;12013832,555533974;1.20945e+07;1.47784e+07;0.799903;5.05115;6,25666922980201;1,2036313612869594;5,053037868514381;0.404092;6,256933980725892;1,2036313111819976;5,053302669534554;542,0702501379212;140,42010799018985;116,52217110111522;2003359,8089075417;2574901,0581585118;2994,252627984452;1798,695935361522;7551,214572546996;128,87571826725704;541,0693499810756;1;0,08;0,2;0,8
12998531,684505476;12228873,082188753;1.23111e+07;1.48202e+07;0.999904;4.7589;6,1409763323429045;1,380256739941386;4,760719592400815;0.380712;6,141192707558388;1,380256689562315;4,760936017985365;506,28490426546017;145,4373031143913;99,75268311281322;2003780,775282878;2493067,685951227;3101,2369474011593;1962,7695524490393;6769,896638294069;128,90279894629762;444,62597643135524;1;0,08;0,2;1,0
13464743,132053891;12425593,102569945;1.25091e+07;1.48622e+07;1.1999;4.46473;6,023209808528245;1,5567308696441522;4,4664789388833555;0.357178;6,023390351049098;1,5567308195151925;4,466659531521832;474,38312666848054;150,65362579284601;86,7652970615177;2004181,5371525078;2429765,3192392522;3212,467369538914;2114,7871379152807;6067,620547589681;128,9285798737042;369,9291251635906;1;0,08;0,2;1,2
13947097,38785126;12606824,5294279;1.26913e+07;1.49042e+07;1.3999;4.17072;5,905611998393549;1,7332211388906535;4,172390859502127;0.333658;5,905764426518265;1,7332210896302842;4,172543336874539;445,71405047585995;156,05056629440605;76,42290783363053;2004563,8218238773;2379418,184747835;3327,549201558305;2256,302231008745;5431,606269792369;128,95317216680414;310,4408909588152;1;0,08;0,2;1,4000000000000001
14443818,710939668;12774774,040064408;1.28599e+07;1.4946e+07;1.5999;3.87809;5,78949093028164;1,9098237892225938;3,8796671410582464;0.310247;5,78962064082224;1,9098237413661985;3,879796899441234;419,78500139838775;161,60825629992442;68,0044516933721;2004929,0460153657;2338490,8815713557;3446,0587807256206;2388,535604107634;4852,1351293232;128,97666696279504;262,0154214988194;1;0,08;0,2;1,6
